#Types Before Cut: 11091
#Types After Cut: 9693
#Search Hits: 0
242	13	34.241	спать
243	13	34.241	твои
244	13	34.241	учились
245	28	34.211	обычно
246	20	33.546	другому
247	17	33.237	получилось
248	17	33.237	пошла
249	15	32.651	будешь
250	15	32.651	понял
251	15	32.651	поняла
252	28	32.366	таки
253	34	32.235	голос
254	24	32.215	принципе
255	18	32.057	дом
256	12	31.607	берег
257	12	31.607	весело
258	12	31.607	детстве
259	12	31.607	квартиру
260	12	31.607	круто
261	12	31.607	любят
262	12	31.607	поговорить
263	12	31.607	пятьдесят
264	12	31.607	смешно
265	36	31.552	две
266	49	31.545	всегда
267	113	31.334	даже
268	16	30.832	школа
269	16	30.832	языке
270	20	30.777	дочка
271	21	30.451	хоть
272	21	30.451	язык
273	14	30.151	домой
274	17	29.739	давайте
275	11	28.973	inan
276	11	28.973	давали
277	11	28.973	девочки
278	11	28.973	девяносто
279	11	28.973	здорово
280	11	28.973	знала
281	11	28.973	кадра
282	11	28.973	классно
283	11	28.973	кхм
284	11	28.973	понимаешь
285	11	28.973	расскажу
286	11	28.973	рассказчик
287	11	28.973	смеётся
288	11	28.973	смотри
289	11	28.973	соседка
290	11	28.973	училась
291	11	28.973	холодно
292	19	28.600	младший
293	26	28.569	самое
294	26	28.569	смысле
295	15	28.441	играть
296	21	28.188	жить
297	13	27.660	концерт
298	13	27.660	семья
299	13	27.660	ходить
300	13	27.660	честно
301	16	27.440	видео
302	156	27.021	или
303	17	26.821	моей
304	18	26.444	понимаю
305	10	26.339	бывают
306	10	26.339	вкус
307	10	26.339	восемьдесят
308	10	26.339	дед
309	10	26.339	дедушка
310	10	26.339	ехать
311	10	26.339	забыл
312	10	26.339	иии
313	10	26.339	картинка
314	10	26.339	кашель
315	10	26.339	нуу
316	10	26.339	озеро
317	10	26.339	пол
318	10	26.339	прикольно
319	10	26.339	ребята
320	10	26.339	своё
321	10	26.339	слушай
322	10	26.339	смешок
323	10	26.339	собака
324	10	26.339	ушёл
325	19	26.233	н
326	22	26.209	какую
327	22	26.209	часов
328	14	26.066	собственно
329	27	25.725	моя
330	12	25.180	вдруг
331	12	25.180	делаю
332	12	25.180	купил
333	15	25.160	ж
334	50	25.029	день
335	39	24.949	людей
336	16	24.622	читать
337	146	24.296	был
338	20	24.165	друг
339	18	24.161	тему
340	35	24.115	четыре
341	29	23.792	старший
342	13	23.708	какими
343	13	23.708	маленький
344	13	23.708	машина
345	13	23.708	смотреть
346	9	23.705	n
347	9	23.705	ар
348	9	23.705	видишь
349	9	23.705	грустный
350	9	23.705	двенадцать
351	9	23.705	двести
352	9	23.705	женщина
353	9	23.705	кошки
354	9	23.705	папа
355	9	23.705	переехали
356	9	23.705	подожди
357	9	23.705	смесь
358	9	23.705	танцами
359	9	23.705	твой
360	9	23.705	учителя
361	9	23.705	чай
362	9	23.705	эмм
363	27	23.016	каждый
364	14	22.902	d
365	14	22.902	вещи
366	14	22.902	мои
367	14	22.902	хотелось
368	11	22.713	квартире
369	36	22.586	одна
370	21	22.565	долго
371	20	22.369	места
372	19	22.219	слово
373	16	22.209	девять
374	28	22.180	совсем
375	18	22.129	русский
376	17	22.117	кем
377	30	21.889	чего
378	29	21.454	сама
379	12	21.371	нравятся
380	8	21.071	acc
381	8	21.071	komm
382	8	21.071	nom
383	8	21.071	ааa
384	8	21.071	английский
385	8	21.071	брови
386	8	21.071	вертолет
387	8	21.071	говорящийа
388	8	21.071	говорящийб
389	8	21.071	грустно
390	8	21.071	делаешь
391	8	21.071	егэ
392	8	21.071	замечательно
393	8	21.071	звук
394	8	21.071	иду
395	8	21.071	интересного
396	8	21.071	колесико
397	8	21.071	любишь
398	8	21.071	лёва
399	8	21.071	мамой
400	8	21.071	мемы
401	8	21.071	моих
402	8	21.071	надя
403	8	21.071	неудобно
404	8	21.071	никит
405	8	21.071	одиннадцать
406	8	21.071	поехал
407	8	21.071	прихожу
408	8	21.071	смотрел
409	8	21.071	смотрела
410	8	21.071	студентов
411	8	21.071	типо
412	8	21.071	умер
413	8	21.071	учился
414	8	21.071	учится
415	8	21.071	хе
416	8	21.071	эт
417	13	20.670	бывает
418	13	20.670	говорила
